id,title,num_list_users
5267,Gamba no Bouken,3462
27631,God Eater,504429
34279,Grancrest Senki,271486
2400,GS Mikami,11935
24625,Gundam Build Fighters Try,40284
4551,Hakushaku to Yousei,115633
953,Juu Ou Sei,68433
28869,Kaitou Joker 2nd Season,5851
1808,Kamichama Karin,48601
190,Love Hina Again,81704
2044,Mahou no Tenshi Creamy Mami,12614
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,9273
5084,Mai Mai Shinko to Sennen no Mahou,13986
2489,Onegai My Melody,12540
19369,Outbreak Company,327014
10711,Plastic Neesan,185180
34300,Quanzhi Fashi,113566
48406,Re-Main,101223
48305,Red Shoes,614
48414,Sabikui Bisco,188732
33726,Saiyuuki Reload Blast,37732
48453,Super Crooks,45256
4382,Suzumiya Haruhi no Yuuutsu (2009),486486
7058,Uragiri wa Boku no Namae wo Shitteiru,93118
1196,Masuda Kousuke Gekijou Gag Manga Biyori,8741
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,3014
3345,Mikan Enikki,2693
8460,Mirai Nikki,216753
3467,Nogizaka Haruka no Himitsu,127571
2152,Oh! Edo Rocket,11832
107,Ou Dorobou Jing,35461
34126,Rewrite 2nd Season,105405
1255,Saint Seiya: Shinku no Shounen Densetsu,14757
4581,Shikabane Hime: Aka,115555
173,Tactics,39008
3000,Taiho Shichau zo: Full Throttle,8940
11341,Tantei Opera Milky Holmes Dai 2 Maku,17498
6758,Tatakau Shisho: The Book of Bantorra,60158
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,15242
201,Video Girl Ai,26511
550,Yu☆Gi☆Oh!,217167
5525,07-Ghost,201386
50055,Ano Yume wo Nazotte,585
974,Dead Leaves,84328
424,Dirty Pair,26891
4726,Druaga no Tou: The Sword of Uruk,71197
48997,Fantasy Bishoujo Juniku Ojisan to,113847
2484,Gear Fighter Dendoh,3149
12875,Ginga e Kickoff!!,24500
16700,Higurashi no Naku Koro ni Kaku: Outbreak,64931
1358,Hokuto no Ken Movie,19403
10189,Hunter x Hunter Pilot,25542
37981,Kaijuu no Kodomo,85233
6954,Kara no Kyoukai Movie 8: Shuushou,107860
11313,Kimi no Iru Machi: Tasogare Kousaten,40687
40974,Kuma Kuma Kuma Bear,119005
50037,Kuraku Kuroku,533
837,Kyou no 5 no 2,29422
4903,Kyou no 5 no 2 (TV),34016
1013,Le Chevalier D'Eon,55471
2286,Little Nemo,9196
2818,Madou King Granzort,2180
32015,Ajin OVA,43002
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,34415
104,Ayashi no Ceres,58095
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,34610
10163,C: The Money of Soul and Possibility Control,284434
19163,Date A Live II,567422
24031,Denki-gai no Honya-san,121974
36466,Digimon Adventure tri. 6: Bokura no Mirai,41127
31163,Dimension W,280282
1126,Figure 17: Tsubasa & Hikaru,12335
3327,Giant Gorg,5170
41006,Higurashi no Naku Koro ni Gou,236135
1206,Ihatov Gensou: Kenji no Haru,7214
20457,"Inari, Konkon, Koi Iroha.",151451
13261,Inazuma Eleven Go: Chrono Stone,50744
665,JoJo no Kimyou na Bouken: Adventure,72287
37086,Kakegurui××,664351
1691,Kaze no Stigma,424216
274,Kiddy Grade,43298
147,Kimi ga Nozomu Eien,134216
31952,Kono Bijutsubu ni wa Mondai ga Aru!,269676
27825,Long Zhi Gu: Poxiao Qibing,4700
31884,Mahoutsukai Precure!,11604
41619,Munou na Nana,269716
40351,Pokemon (2019),64330
1080,Sentou Yousei Yukikaze,17091
8934,Star Driver: Kagayaki no Takuto,107012
11757,Sword Art Online,2753669
15077,Tabisuru Nuigurumi: Traveling Daru,4560
2113,Tenkuu Senki Shurato,9926
2500,The Cockpit,12066
38480,Toaru Kagaku no Accelerator,202841
2816,Toushou Daimos,5204
3593,Utawarerumono OVA,19671
3322,Wagaya no Oinari-sama.,30896
712,Zoids Genesis,14890
94,Mobile Suit Gundam SEED Destiny,98689
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",379305
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,11084
23987,Sarusuberi: Miss Hokusai,30747
3956,Shakugan no Shana-tan II (Second),40727
1823,Shin Hakkenden,5813
31374,Shingeki! Kyojin Chuugakkou,229005
1965,Sola,96315
19211,Suisei no Gargantia Specials,38587
390,Suzuka,109040
12711,Uta no☆Prince-sama♪ Maji Love 2000%,106481
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,26048
37204,Aikatsu Friends!,10533
2825,Arabian Nights: Sindbad no Bouken (TV),6448
11697,Area no Kishi,69340
1983,Black Jack: Futari no Kuroi Isha,4532
10719,Boku wa Tomodachi ga Sukunai,744518
2043,Cat's Eye,17880
3627,D.C.II S.S.: Da Capo II Second Season,28628
12231,Dragon Ball: Episode of Bardock,103564
1886,Fushigiboshi no☆Futagohime Gyu!,5364
1534,Futari wa Precure: Splash☆Star,11812
6795,Genius Party Beyond,18478
49519,Hakozume: Kouban Joshi no Gyakushuu,41548
5929,Hi no Ame ga Furu,1535
40230,Housekishou Richard-shi no Nazo Kantei,58113
31499,Huyao Xiao Hongniang,39003
40491,Hyperventilation,20387
37178,Kiratto Pri☆chan,5041
44064,Lie Huo Jiao Chou,5558
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,73596
40128,Arte,112869
61,D.N.Angel,177618
1778,Dae Jang Geum: Jang Geum's Dream,3830
9200,Dae Jang Geum: Jang Geum's Dream 2,1773
36633,Date A Live III,329214
34662,Fate/Apocrypha,427772
1299,Flag,19055
43692,Gokushufudou,316834
5041,Guin Saga,41319
1906,Harukanaru Toki no Naka de: Maihitoyo,5584
15225,Hentai Ouji to Warawanai Neko.,420549
6064,Higurashi no Naku Koro ni Kai Specials,46062
14645,Hiiro no Kakera 2,49964
24231,Hitsugi no Chaika: Avenging Battle,189785
2808,Irregular Hunter X: The Day of Sigma,11005
15379,Kotoura-san,311940
34712,Kujira no Kora wa Sajou ni Utau,205945
32949,Kuzu no Honkai,605657
39574,Levius,20470
33605,Ling Qi,81413
19653,Neppuu Kairiku Bushi Road,47505
6023,Nogizaka Haruka no Himitsu: Purezza,68252
7769,Ookami-san to Shichinin no Nakama-tachi,261112
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",68771
9981,Phi Brain: Kami no Puzzle,103265
37578,Planet With,53967
3624,Seimei no Kagaku: Micro Patrol,2418
2254,Sentou Mecha Xabungle,4674
41456,"Sentouin, Hakenshimasu!",299253
866,Slayers Premium,18335
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,35888
180,Vandread,78973
1932,Yes! Precure 5,15082
482,Yu☆Gi☆Oh!: Duel Monsters GX,194937
6299,Maria-sama ga Miteru 4th Specials,5334
1941,Moonlight Mile 1st Season: Lift Off,10276
4062,Musashi no Ken,2258
47614,Nu Wushen de Canzhuo Spring Festival Special,1811
2141,Oseam,6121
42161,Poketoon,4952
1538,Pumpkin Scissors,39200
47307,Shin Gengou Nyankogelion,2058
100,Shin Shirayuki-hime Densetsu Prétear,59005
1548,Shin Taketori Monogatari: 1000-nen Joou,4814
1362,Street Fighter II Movie,27232
36173,Suna no Wakusei feat. Hatsune Miku,2822
48556,Takt Op. Destiny,400497
3594,Tears to Tiara,75044
36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,5679
19117,Toaru Hikuushi e no Koiuta,95057
3088,Tokyo Marble Chocolate,24734
39518,Vampire in the Garden,36169
3692,Yes! Precure 5 GoGo!,9330
35220,Youkai Apartment no Yuuga na Nichijou,63290
36305,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,19919
30205,Aoharu x Kikanjuu,207667
10681,Blood-C: The Last Dark,90234
3087,Cencoroll,93909
37338,Chuukan Kanriroku Tonegawa,36841
1352,Cyber City Oedo 808,24746
2748,Dash! Kappei,4916
15583,Date A Live,915701
32494,Days (TV),131914
42783,Dazzling White Town,1421
6880,Deadman Wonderland,1127382
8503,Fushigi Mahou Fun Fun Pharmacy,2743
3508,Genius Party,35057
18411,Gingitsune,54185
28387,Joukamachi no Dandelion,156019
42822,Kai Byoui Ramune,60649
31670,Kaitou Joker 3rd Season,4646
2542,Lady Georgie,9176
762,Bleach: Memories in the Rain,116605
2803,Densetsu no Yuusha Da Garn,3872
2354,Devilman: Tanjou-hen,26589
2222,Dr. Slump: Arale-chan,13488
40906,Dragon Quest: Dai no Daibouken (2020),59266
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",181646
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,72647
14765,Ixion Saga DT,105217
1145,Kaze no Youjinbou,13117
1086,Kenran Butou Sai: The Mars Daybreak,20236
41103,Koi to Yobu ni wa Kimochi Warui,197952
6707,Kuroshitsuji II,519348
31610,Kyoukai no Rinne (TV) 2nd Season,32804
690,Kyuuketsuhime Miyu (TV),36086
276,Mahoromatic: Automatic Maiden,58405
1164,Mahou Senshi Louie,20012
4879,Mouryou no Hako,58161
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,86191
463,One Piece Movie 05: Norowareta Seiken,70243
5504,Shinkyoku Soukai Polyphonica Crimson S,23522
49357,Star Wars: Visions,71008
33417,Super Lovers 2,81742
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,3996
1133,Tenchi Muyou! GXP,28790
41762,Tenchi Souzou Design-bu,67195
22689,Terra Formars: Bugs 2-hen,34549
34915,The iDOLM@STER SideM,19908
178,Ultra Maniac,30845
842,Ushio to Tora,12815
21189,"Wake Up, Girls! Shichinin no Idol",22320
1110,Mermaid Melody Pichi Pichi Pitch Pure,40571
2736,Mojakou,2329
8917,Mouretsu Pirates,70524
4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",60917
42206,Nu Wushen de Canzhuo II,5317
6512,Nyan Koi!,248274
613,Onmyou Taisenki,5774
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,108598
9959,Raiyantsuuri no Uta,1461
32951,Rokudenashi Majutsu Koushi to Akashic Records,628091
529,Saishuu Heiki Kanojo,90935
1731,Tales of Symphonia The Animation: Sylvarant-hen,50229
23587,The iDOLM@STER Cinderella Girls,70673
2427,Unico,5006
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,38520
39184,A3! Season Spring & Summer,30235
41224,Bai Yao Pu,7132
40752,Bishounen Tanteidan,86356
369,Boogiepop wa Warawanai,115856
1132,Digimon Frontier,144537
3230,Druaga no Tou: The Aegis of Uruk,112347
18393,Fairy Tail x Rave,117758
380,Fushigi Yuugi OVA,21750
1845,Gaiking: Legend of Daiku-Maryu,4499
36144,Garo: Vanishing Line,68981
41939,Halzion,776
958,HeatGuy J,17199
256,Hoshi no Koe,144597
1316,Idaten Jump,15283
40530,Jaku-Chara Tomozaki-kun,286620
2745,Jigoku Sensei Nube OVA,2961
2048,Kikou Ryohei Mellowlink,8680
4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,43534
32245,Kuromukuro,131044
15359,Kyousou Giga (2012),26122
277,Mahoromatic: Motto Utsukushii Mono,30682
604,Mahou no Stage Fancy Lala,10735
9332,.hack//Quantum,39004
16201,Aku no Hana,196278
9544,Biohazard: Damnation,23766
3460,Bosco Daibouken,1617
21437,Buddy Complex,81237
1312,Chikyuu Bouei Kigyou Dai-Guard,8638
9379,Denpa Onna to Seishun Otoko,284271
44065,Dinghai Fusheng Lu,1919
5670,GA: Geijutsuka Art Design Class,18942
654,Galaxy Angel 3 Specials,3516
2916,Genki Bakuhatsu Ganbaruger,1132
3231,Gunslinger Girl: Il Teatrino,57467
23279,Gyakusatsu Kikan,42426
3335,Haikara-san ga Tooru,5262
16668,Kakumeiki Valvrave,157685
727,Kingyo Chuuihou!,2769
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,1925
3421,Kodomo no Omocha,5836
5079,Kurokami The Animation,114751
1397,Macross 7,27861
32153,Mahou Shoujo Madoka★Magica: Concept Movie,25430
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,48429
1215,Mobile Suit Gundam SEED C.E.73: Stargazer,21732
32698,Monster Musume no Iru Nichijou OVA,99412
30771,Mudai,4806
2926,Myself; Yourself,178054
8171,One Piece Recap,19546
2108,Rockman.EXE Axess,16057
22865,Rokujouma no Shinryakusha!? (TV),167927
2486,Rumiko Takahashi Anthology,6632
21561,Ryuugajou Nanana no Maizoukin (TV),223781
9055,Tamayura,40746
3125,Tokimeki Tonight,8376
31370,Tonkatsu DJ Agetarou,12765
36775,Wo Shi Jiang Xiaobai,7200
2386,One Piece: Yume no Soccer Ou!,39920
195,Onegai☆Teacher,164554
785,Otaku no Video,28288
44086,Prayer X,1639
15649,Puchimas!: Petit iDOLM@STER,13055
10448,Rain Town,23678
39257,Sayonara Gokko,3567
35847,SSSS.Gridman,263305
3044,Tetsuwan Atom (1980),12154
415,Tonari no Yamada-kun,41598
4752,Vampire Knight: Guilty,344140
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,17620
394,Ai Yori Aoshi: Enishi,55967
35834,Angolmois: Genkou Kassenki,54903
280,Animal Yokochou,2695
7152,Anyamal Tantei Kiruminzoo,7571
5216,D.C.if: Da Capo if,15199
9931,Happy Birthday: Inochi Kagayaku Toki,3507
3298,Hatenkou Yuugi,35997
28825,Himouto! Umaru-chan,624300
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,11540
26441,Junketsu no Maria,142695
2602,Kenkou Zenrakei Suieibu Umishou,36825
2335,Kenyuu Densetsu Yaiba,8384
3229,Kimi ga Aruji de Shitsuji ga Ore de,110530
206,Lodoss-tou Senki: Eiyuu Kishi Den,29112
1416,Lupin III: Dead or Alive,10227
24455,Madan no Ou to Vanadis,318278
53,Ai Yori Aoshi,104126
36800,Amanchu! Advance,30056
6164,Aoi Hana,91658
526,Boku no Chikyuu wo Mamotte,17122
41468,Burn the Witch,192913
1116,Junkers Come Here,5890
990,Kamisama Kazoku,46019
3220,Kanashimi no Belladonna,35812
37447,Karakuri Circus (TV),111150
469,Karin,168474
606,Kazemakase Tsukikage Ran,15047
5717,Kiniro no Corda: Secondo Passo,32335
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,34403
1017,Majutsushi Orphen,40943
21863,Mangaka-san to Assistant-san to The Animation,256009
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,4344
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,11686
2151,Nils no Fushigi na Tabi,5945
51015,Piplup Step,1238
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,25637
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,3862
37396,Shikioriori,152552
6169,Tenjoubito to Akutobito Saigo no Tatakai,7713
17699,Toriko Movie: Bishokushin no Special Menu,6380
32924,Urara Meirochou,121678
48684,Wan Jie Du Zun,1537
40646,Yes ka No ka Hanbun ka,42255
36553,Yinhun x He Wei Dao,7186
6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,44018
521,Mermaid Melody Pichi Pichi Pitch,72208
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,265405
3363,RD Sennou Chousashitsu,24637
151,Re: Cutey Honey,26108
31564,Sansha Sanyou,59037
961,Virtua Fighter,9697
1543,Yoake Mae yori Ruriiro na: Crescent Love,38049
39790,Adachi to Shimamura,159198
2333,Anime Sanjuushi,4561
1576,Bakumatsu Kikansetsu Irohanihoheto,37191
9346,Battle Spirits: Brave,3709
1498,Black Blood Brothers,97924
20787,Black Bullet,844788
2907,Cyborg Kuro-chan,7699
2962,Digimon Adventure 02 Movies,43366
4200,Dirty Pair OVA,6599
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,25022
1490,Ginga Tetsudou Monogatari,11091
1371,Hi no Tori,8695
48775,Kaginado,24525
42544,Kaizoku Oujo,153212
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",3291
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,54033
189,Love Hina,248361
3269,.hack//G.U. Trilogy,31089
34350,Alice to Zouroku,110143
2589,Black Cat (TV): Toozakaru Neko,20877
7059,Black★Rock Shooter (OVA),169552
9348,Chibi Maruko-chan: Watashi no Suki na Uta,1561
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,5773
5983,Higepiyo,5732
16035,Karneval (TV),203208
6016,Kyoushoku Soukou Guyver (1989),12420
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,10334
1738,Muteki Kanban Musume,18996
11021,Muv-Luv Alternative: Total Eclipse,89201
3111,Nasu: Suitcase no Wataridori,3505
1564,Pokemon Advanced Generation,170568
2283,Red Baron,3519
2543,Robin Hood no Daibouken,7870
1108,Senkaiden Houshin Engi,16198
678,Shadow Skill: Eigi,13046
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,37115
478,Sousei no Aquarion,72150
4705,Tengen Toppa Gurren Lagann: Parallel Works,32385
3137,Tsurikichi Sanpei,4336
39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",182984
36950,Yuragi-sou no Yuuna-san OVA,52308
50175,"Yuusha, Yamemasu",151105
4926,Marco: Haha wo Tazunete Sanzenri,2389
40327,Mewkledreamy,6446
1040,Mizuiro Jidai,4184
38292,Mutafukaz,18411
3305,Muteki Koujin Daitarn 3,3251
1835,Ryuusei no Rockman,12278
22359,Sanzoku no Musume Ronja,27531
2452,Space Adventure Cobra,9166
2747,Tetsuwan Atom,11029
566,Tetsuwan Birdy,28007
1860,Tokyo Majin Gakuen Kenpucho: Tou,82848
37579,Tonari no Kyuuketsuki-san,94095
2331,Uchuu Densetsu Ulysses 31,5139
1246,Yuugo: Koushounin,11410
11375,.hack//The Movie: Sekai no Mukou ni,17323
40602,7 Seeds 2nd Season,53278
36848,Aishen Qiaokeli-ing...II,29599
40295,Another World,28121
10447,Aquarion Evol,101083
568,Bubblegum Crisis Tokyo 2040,34827
2561,Captain Future,4269
5032,Cobra The Animation,8186
2123,Digimon X-Evolution,19697
2677,Doraemon Movie 11: Nobita to Animal Planet,6064
3270,IGPX: Immortal Grand Prix (2005),18625
48753,Jahy-sama wa Kujikenai!,200677
41051,Jie Yao,16421
34104,Knight's & Magic,224731
34607,Lostorage Conflated WIXOSS,28860
2810,Anime Himitsu no Hanazono,5202
10647,Ao no Exorcist: Ura Ex,83102
37451,Boogiepop wa Warawanai (2019),206584
2199,Chirin no Suzu,11198
1796,Dirty Pair: The Movie,8339
992,Dual! Parallel Lun-Lun Monogatari,16708
1140,Giniro no Kami no Agito,68632
8120,Gotou ni Naritai.,2548
1016,Gunnm,53581
2799,Hello! Sandybell,5601
7337,"Hetalia Axis Powers Movie: Paint it, White",57001
8074,Highschool of the Dead,1354427
25159,Inou-Battle wa Nichijou-kei no Naka de,382452
144,Kanon,61388
3670,Kikou Souseiki Mospeada,8290
1556,Kikoushi Enma,19314
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,3145
10336,Last Exile: Ginyoku no Fam,42754
17247,Machine-Doll wa Kizutsukanai,301506
872,Mahou Shoujo-tai Arusu,27741
3437,Mister Ajikko,4286
2931,Mokke,14182
30014,Momokuri,93027
2570,Ochame na Futago: Claire Gakuin Monogatari,2581
31645,Persona 5 the Animation: The Day Breakers,51181
1066,Shakugan no Shana-tan,33867
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,23302
25157,Trinity Seven,753493
3614,Yakushiji Ryouko no Kaiki Jikenbo,17651
34176,Zero kara Hajimeru Mahou no Sho,239862
1138,Medarot,53921
8234,Muumin,5758
5395,Nekketsu Saikyou Go-Saurer,1238
1199,Nintama Rantarou,6515
32829,Nobunaga no Shinobi,21777
23673,Ookami Shoujo to Kuro Ouji,423999
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,163725
32094,Reikenzan: Hoshikuzu-tachi no Utage,88398
917,Riding Bean,18914
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,115773
6203,Sasameki Koto,68058
6098,Sora no Manimani,41039
21851,Tesagure! Bukatsumono Encore,4469
41353,The God of High School,760046
4896,Umineko no Naku Koro ni,204949
1264,Yoroiden Samurai Troopers,17205
54,Appleseed (Movie),69641
493,Armitage III: Poly-Matrix,13728
1205,Aru Tabibito no Nikki,24368
14751,Bishoujo Senshi Sailor Moon Crystal,134063
831,Chicchana Yukitsukai Sugar,22141
1683,Di Gi Charat Nyo,6833
393,Escaflowne,63891
37292,Fei Ren Zai,3248
2624,"Flanders no Inu, Boku no Patrasche",1899
2416,Grander Musashi RV,2239
729,Hiatari Ryoukou!,4528
3638,Kaiketsu Zorori,3046
37302,Kemurikusa (TV),28016
634,Koi Kaze,79463
31588,All Out!!,102123
2950,Doubutsu no Mori,24007
23539,Gudetama,10935
432,Iria: Zeiram The Animation,21789
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,1880
5978,Kannagi: Moshimo Kannagi ga Attara...,31901
34290,Kirakira☆Precure A La Mode,10439
34106,Kyoukai no Rinne (TV) 3rd Season,21248
1951,Manie-Manie: Meikyuu Monogatari,28494
8666,Mazinkaiser SKL,11014
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,42290
8424,MM!,223843
2084,NG Knight Ramune & 40,3067
32553,Nisekoi: OVA,88280
40529,No Guns Life 2nd Season,70588
32013,Oshiete! Galko-chan,165693
16434,Penguin's Memory: Shiawase Monogatari,3829
1601,Red Garden,42353
2109,Rockman.EXE Stream,8850
20973,Sekai Seifuku: Bouryaku no Zvezda,135251
4063,Sekirei,375508
5279,Sekirei: Hajimete no Otsukai,52907
42395,Shakunetsu Kabaddi,88892
33031,Shakunetsu no Takkyuu Musume,41080
38918,Shaonian Ge Xing,1735
2758,Shippuu! Iron Leaguer,1258
18277,Strike the Blood,588208
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,100380
3754,Tongari Boushi no Memole,2468
35044,Tu Bian Ying Xiong Leaf,30220
2429,Unico: Mahou no Shima e,2755
1920,Urusei Yatsura Movie 1: Only You,9259
13171,Wasurenagumo,34656
629,Mahoutsukai Tai!,8628
24171,Mushibugyou OVA,7683
912,Ninkuu,5966
1944,Photon,13374
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,70971
39292,Princess Connect! Re:Dive,235690
16051,Ro-Kyu-Bu! SS,35895
2110,Rockman.EXE Beast,7545
2000,Roujin Z,31333
6974,Seikimatsu Occult Gakuin,97594
44203,Seirei Gensouki,257496
929,Seisenshi Dunbine,10746
5220,Shangri-La,55944
938,Shin Getter Robo tai Neo Getter Robo,5311
41842,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,2378
79,Shuffle!,263194
876,Street Fighter II V,25054
34019,Tsugumomo,172967
26165,Yuri Kuma Arashi,94586
1901,11-nin Iru!,10213
28789,3-gatsu no Lion meets Bump of Chicken,13791
311,Ace wo Nerae!,11367
367,Akazukin Chacha OVA,2504
1554,Asatte no Houkou.,23205
40930,Azur Lane: Bisoku Zenshin!,41157
32086,Blame! Movie,96123
1826,Deltora Quest,26637
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,396331
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,157070
51321,Echo,415
14829,Fate/kaleid liner Prisma☆Illya,251493
395,Gantz 2nd Stage,150969
2815,Geragera Boes Monogatari,1583
49895,Go! Saitama,2219
9159,Kaibutsu Oujo (OVA),12407
1516,Kirarin☆Revolution,28966
3121,Kodomo no Jikan OVA,28934
34389,Koro-sensei Quest!,45516
12079,Black★Rock Shooter,65131
17917,Danball Senki Wars,4453
603,Futari wa Precure,42786
36789,Golden Time (Movie),7677
